sku,Description,price
BNGTSF100a-e,Barracuda CloudGen Firewall Appliance Termed SF100 Energize Updates Subscription 1 Month,140.00
BNGTSF100a-fi,Barracuda CloudGen Firewall Appliance Termed SF100 Insights Subscription 1 Month,16.70
BNGTSF100a-m,Barracuda CloudGen Firewall Appliance Termed SF100 Malware Protection Subscription 1 Month,24.60
BNGTSF100a-p,Barracuda CloudGen Firewall Appliance Termed SF100 Premium Support Subscription 1 Month,51.00
BNGTSF100a-vp,Barracuda CloudGen Firewall Appliance Termed SF100 Advanced Remote Access Subscription 1 Month,40.00
BNGTSF100p-a,Barracuda CloudGen Firewall Pool Termed SF100 Advanced Threat Protection Subscription 1 Month,44.00
BNGTSF100p-e,Barracuda CloudGen Firewall Pool Termed SF100 Energize Updates Subscription 1 Month,140.00
BNGTSF100p-fi,Barracuda CloudGen Firewall Termed Software License Pool F100 Insights Subscription 1 Month,16.70
BNGTSF100p-m,Barracuda CloudGen Firewall Pool Termed SF100 Malware Protection Subscription 1 Month,24.60
BNGTSF100p-p,Barracuda CloudGen Firewall Pool Termed SF100 Premium Support Subscription 1 Month,51.00
BNGTSF100p-vp,Barracuda CloudGen Firewall Pool Termed SF100 Advanced Remote Access Subscription 1 Month,40.00
BNGTSF10a-e,Barracuda CloudGen Firewall Appliance Termed SF10 Energize Updates Subscription 1 Month,18.50
BNGTSF10a-fi,Barracuda CloudGen Firewall Appliance Termed SF10 Insights Subscription 1 Month,3.00
BNGTSF10a-p,Barracuda CloudGen Firewall Appliance Termed SF10 Premium Support Subscription 1 Month,8.70
BNGTSF10p-e,Barracuda CloudGen Firewall Pool Termed SF10 Energize Updates Subscription 1 Month,18.50
BNGTSF10p-fi,Barracuda CloudGen Firewall Termed Software License Pool F10 Insights Subscription 1 Month,3.00
BNGTSF10p-p,Barracuda CloudGen Firewall Pool Termed SF10 Premium Support Subscription 1 Month,8.70
BNGTSF2000a-a,Barracuda CloudGen Firewall Appliance Termed SF2000 Advanced Threat Protection Subscription 1 Month,260.00
BNGTSF2000a-e,Barracuda CloudGen Firewall Appliance Termed SF2000 Energize Updates Subscription 1 Month,700.00
BNGTSF2000a-fi,Barracuda CloudGen Firewall Appliance Termed SF2000 Insights Subscription 1 Month,91.00
BNGTSF2000a-m,Barracuda CloudGen Firewall Appliance Termed SF2000 Malware Protection Subscription 1 Month,130.00
BNGTSF2000a-p,Barracuda CloudGen Firewall Appliance Termed SF2000 Premium Support Subscription 1 Month,280.00
BNGTSF2000a-vp,Barracuda CloudGen Firewall Appliance Termed SF2000 Advanced Remote Access Subscription 1 Month,230.00
BNGTSF2000p-a,Barracuda CloudGen Firewall Pool Termed SF2000 Advanced Threat Protection Subscription 1 Month,260.00
BNGTSF2000p-e,Barracuda CloudGen Firewall Pool Termed SF2000 Energize Updates Subscription 1 Month,700.00
BNGTSF2000p-fi,Barracuda CloudGen Firewall Pool Termed SF2000 Insights Subscription 1 Month,91.00
BNGTSF2000p-m,Barracuda CloudGen Firewall Pool Termed SF2000 Malware Protection Subscription 1 Month,130.00
BNGTSF2000p-p,Barracuda CloudGen Firewall Pool Termed SF2000 Premium Support Subscription 1 Month,280.00
BNGTSF2000p-vp,Barracuda CloudGen Firewall Pool Termed SF2000 Advanced Remote Access Subscription 1 Month,230.00
BNGTSF250a-a,Barracuda CloudGen Firewall Appliance Termed SF250 Advanced Threat Protection Subscription 1 Month,75.00
BNGTSF250a-e,Barracuda CloudGen Firewall Appliance Termed SF250 Energize Updates Subscription 1 Month,210.00
BNGTSF250a-fi,Barracuda CloudGen Firewall Appliance Termed SF250 Insights Subscription 1 Month,27.00
BNGTSF250a-m,Barracuda CloudGen Firewall Appliance Termed SF250 Malware Protection Subscription 1 Month,38.00
BNGTSF250a-p,Barracuda CloudGen Firewall Appliance Termed SF250 Premium Support Subscription 1 Month,81.00
BNGTSF250a-vp,Barracuda CloudGen Firewall Appliance Termed SF250 Advanced Remote Access Subscription 1 Month,65.00
BNGTSF250p-a,Barracuda CloudGen Firewall Pool Termed SF250 Advanced Threat Protection Subscription 1 Month,75.00
BNGTSF250p-e,Barracuda CloudGen Firewall Pool Termed SF250 Energize Updates Subscription 1 Month,210.00
BNGTSF250p-fi,Barracuda CloudGen Firewall Pool Termed SF250 Insights Subscription 1 Month,27.00
BNGTSF250p-m,Barracuda CloudGen Firewall Pool Termed SF250 Malware Protection Subscription 1 Month,38.00
BNGTSF250p-p,Barracuda CloudGen Firewall Pool Termed SF250 Premium Support Subscription 1 Month,81.00
BNGTSF250p-vp,Barracuda CloudGen Firewall Pool Termed SF250 Advanced Remote Access Subscription 1 Month,65.00
BNGTSF25a-a,Barracuda CloudGen Firewall Appliance Termed SF25 Advanced Threat Protection Subscription 1 Month,12.30
BNGTSF25a-e,Barracuda CloudGen Firewall Appliance Termed SF25 Energize Updates Subscription 1 Month,44.00
BNGTSF25a-fi,Barracuda CloudGen Firewall Appliance Termed SF25 Insights Subscription 1 Month,5.70
BNGTSF25a-m,Barracuda CloudGen Firewall Appliance Termed SF25 Malware Protection Subscription 1 Month,9.80
BNGTSF25a-p,Barracuda CloudGen Firewall Appliance Termed SF25 Premium Support Subscription 1 Month,18.50
BNGTSF25a-vp,Barracuda CloudGen Firewall Appliance Termed SF25 Advanced Remote Access Subscription 1 Month,13.60
BNGTSF25p-a,Barracuda CloudGen Firewall Pool Termed SF25 Advanced Threat Protection Subscription 1 Month,12.30
BNGTSF25p-e,Barracuda CloudGen Firewall Pool Termed SF25 Energize Updates Subscription 1 Month,44.00
BNGTSF25p-fi,Barracuda CloudGen Firewall Pool Termed SF25 Insights Subscription 1 Month,5.70
BNGTSF25p-m,Barracuda CloudGen Firewall Pool Termed SF25 Malware Protection Subscription 1 Month,9.80
BNGTSF25p-p,Barracuda CloudGen Firewall Pool Termed SF25 Premium Support Subscription 1 Month,18.50
BNGTSF25p-vp,Barracuda CloudGen Firewall Pool Termed SF25 Advanced Remote Access Subscription 1 Month,13.60
BNGTSF4000a-a,Barracuda CloudGen Firewall Appliance Termed SF4000 Advanced Threat Protection Subscription 1 Month,350.00
BNGTSF4000a-e,Barracuda CloudGen Firewall Appliance Termed SF4000 Energize Updates Subscription 1 Month,970.00
BNGTSF4000a-fi,Barracuda CloudGen Firewall Appliance Termed SF4000 Insights Subscription 1 Month,140.00
BNGTSF4000a-m,Barracuda CloudGen Firewall Appliance Termed SF4000 Malware Protection Subscription 1 Month,180.00
BNGTSF4000a-p,Barracuda CloudGen Firewall Appliance Termed SF4000 Premium Support Subscription 1 Month,380.00
BNGTSF4000a-vp,Barracuda CloudGen Firewall Appliance Termed SF4000 Advanced Remote Access Subscription 1 Month,320.00
BNGTSF4000p-a,Barracuda CloudGen Firewall Pool Termed SF4000 Advanced Threat Protection Subscription 1 Month,350.00
BNGTSF4000p-e,Barracuda CloudGen Firewall Pool Termed SF4000 Energize Updates Subscription 1 Month,970.00
BNGTSF4000p-fi,Barracuda CloudGen Firewall Pool Termed SF4000 Insights Subscription 1 Month,140.00
BNGTSF4000p-m,Barracuda CloudGen Firewall Pool Termed SF4000 Malware Protection Subscription 1 Month,180.00
BNGTSF4000p-p,Barracuda CloudGen Firewall Pool Termed SF4000 Premium Support Subscription 1 Month,380.00
BNGTSF4000p-vp,Barracuda CloudGen Firewall Pool Termed SF4000 Advanced Remote Access Subscription 1 Month,320.00
BNGTSF500a-a,Barracuda CloudGen Firewall Appliance Termed SF500 Advanced Threat Protection Subscription 1 Month,120.00
BNGTSF500a-e,Barracuda CloudGen Firewall Appliance Termed SF500 Energize Updates Subscription 1 Month,330.00
BNGTSF500a-fi,Barracuda CloudGen Firewall Appliance Termed SF500 Insights Subscription 1 Month,41.00
BNGTSF500a-m,Barracuda CloudGen Firewall Appliance Termed SF500 Malware Protection Subscription 1 Month,56.00
BNGTSF500a-p,Barracuda CloudGen Firewall Appliance Termed SF500 Premium Support Subscription 1 Month,130.00
BNGTSF500a-vp,Barracuda CloudGen Firewall Appliance Termed SF500 Advanced Remote Access Subscription 1 Month,98.00
BNGTSF500p-a,Barracuda CloudGen Firewall Pool Termed SF500 Advanced Threat Protection Subscription 1 Month,120.00
BNGTSF500p-e,Barracuda CloudGen Firewall Pool Termed SF500 Energize Updates Subscription 1 Month,330.00
BNGTSF500p-fi,Barracuda CloudGen Firewall Pool Termed SF500 Insights Subscription 1 Month,41.00
BNGTSF500p-m,Barracuda CloudGen Firewall Pool Termed SF500 Malware Protection Subscription 1 Month,56.00
BNGTSF500p-p,Barracuda CloudGen Firewall Pool Termed SF500 Premium Support Subscription 1 Month,130.00
BNGTSF500p-vp,Barracuda CloudGen Firewall Pool Termed SF500 Advanced Remote Access Subscription 1 Month,98.00
BNGTSF50a-a,Barracuda CloudGen Firewall Appliance Termed SF50 Advanced Threat Protection Subscription 1 Month,24.60
BNGTSF50a-e,Barracuda CloudGen Firewall Appliance Termed SF50 Energize Updates Subscription 1 Month,81.00
BNGTSF50a-fi,Barracuda CloudGen Firewall Appliance Termed SF50 Insights Subscription 1 Month,10.30
BNGTSF50a-m,Barracuda CloudGen Firewall Appliance Termed SF50 Malware Protection Subscription 1 Month,17.20
BNGTSF50a-p,Barracuda CloudGen Firewall Appliance Termed SF50 Premium Support Subscription 1 Month,31.00
BNGTSF50a-vp,Barracuda CloudGen Firewall Appliance Termed SF50 Advanced Remote Access Subscription 1 Month,24.60
BNGTSF50p-a,Barracuda CloudGen Firewall Pool Termed SF50 Advanced Threat Protection Subscription 1 Month,24.60
BNGTSF50p-e,Barracuda CloudGen Firewall Pool Termed SF50 Energize Updates Subscription 1 Month,81.00
BNGTSF50p-fi,Barracuda CloudGen Firewall Pool Termed SF50 Insights Subscription 1 Month,10.30
BNGTSF50p-m,Barracuda CloudGen Firewall Pool Termed SF50 Malware Protection Subscription 1 Month,17.20
BNGTSF50p-p,Barracuda CloudGen Firewall Pool Termed SF50 Premium Support Subscription 1 Month,31.00
BNGTSF50p-vp,Barracuda CloudGen Firewall Pool Termed SF50 Advanced Remote Access Subscription 1 Month,24.60
BNGTSF8000a-a,Barracuda CloudGen Firewall Appliance Termed SF8000 Advanced Threat Protection Subscription 1 Month,490.00
BNGTSF8000a-e,Barracuda CloudGen Firewall Appliance Termed SF8000 Energize Updates Subscription 1 Month,1500.00
BNGTSF8000a-fi,Barracuda CloudGen Firewall Appliance Termed SF8000 Insights Subscription 1 Month,190.00
BNGTSF8000a-m,Barracuda CloudGen Firewall Appliance Termed SF8000 Malware Protection Subscription 1 Month,260.00
BNGTSF8000a-p,Barracuda CloudGen Firewall Appliance Termed SF8000 Premium Support Subscription 1 Month,530.00
BNGTSF8000a-vp,Barracuda CloudGen Firewall Appliance Termed SF8000 Advanced Remote Access Subscription 1 Month,440.00
BNGTSF8000p-a,Barracuda CloudGen Firewall Pool Termed SF8000 Advanced Threat Protection Subscription 1 Month,490.00
BNGTSF8000p-e,Barracuda CloudGen Firewall Pool Termed SF8000 Energize Updates Subscription 1 Month,1500.00
BNGTSF8000p-fi,Barracuda CloudGen Firewall Pool Termed SF8000 Insights Subscription 1 Month,190.00
BNGTSF8000p-m,Barracuda CloudGen Firewall Pool Termed SF8000 Malware Protection Subscription 1 Month,260.00
BNGTSF8000p-p,Barracuda CloudGen Firewall Pool Termed SF8000 Premium Support Subscription 1 Month,530.00
BNGTSF8000p-vp,Barracuda CloudGen Firewall Pool Termed SF8000 Advanced Remote Access Subscription 1 Month,440.00
BNGVF100-p,Barracuda CloudGen Firewall Virtual License VF100 Premium Support Subscription 1 Month,51.00
BNGVF1000-p,Barracuda CloudGen Firewall Virtual License VF1000 Premium Support Subscription 1 Month,190.00
BNGVF1000a-a,Barracuda CloudGen Firewall Virtual License VF1000 Advanced Threat Protection Subscription 1 Month,170.00
BNGVF1000a-e,Barracuda CloudGen Firewall Virtual License VF1000 Energize Updates Subscription 1 Month,160.00
BNGVF1000a-fi,Barracuda CloudGen Firewall Virtual License VF1000 Insights Subscription 1 Month,61.00
BNGVF1000a-m,Barracuda CloudGen Firewall Virtual License VF1000 Malware Protection Subscription 1 Month,81.00
BNGVF1000a-vp,Barracuda CloudGen Firewall Virtual License VF1000 Advanced Remote Access Subscription 1 Month,160.00
BNGVF1000p-a,Barracuda CloudGen Firewall Pool Virtual License VF1000 Advanced Threat Protection Subscription 1 Month,190.00
BNGVF1000p-e,Barracuda CloudGen Firewall Pool Virtual License VF1000 Energize Updates Subscription 1 Month,170.00
BNGVF1000p-fi,Barracuda CloudGen Firewall Pool Virtual License VF1000 Insights Subscription 1 Month,61.00
BNGVF1000p-m,Barracuda CloudGen Firewall Pool Virtual License VF1000 Malware Protection Subscription 1 Month,87.00
BNGVF1000p-p,Barracuda CloudGen Firewall Pool Virtual License VF1000 Premium Support Subscription 1 Month,210.00
BNGVF1000p-vp,Barracuda CloudGen Firewall Pool Virtual License VF1000 Advanced Remote Access Subscription 1 Month,170.00
BNGVF100a-a,Barracuda CloudGen Firewall Virtual License VF100 Advanced Threat Protection Subscription 1 Month,44.00
BNGVF100a-e,Barracuda CloudGen Firewall Virtual License VF100 Energize Updates Subscription 1 Month,40.00
BNGVF100a-fi,Barracuda CloudGen Firewall Virtual License VF100 Insights Subscription 1 Month,16.70
BNGVF100a-m,Barracuda CloudGen Firewall Virtual License VF100 Malware Protection Subscription 1 Month,24.60
BNGVF100a-vp,Barracuda CloudGen Firewall Virtual License VF100 Advanced Remote Access Subscription 1 Month,40.00
BNGVF100p-a,Barracuda CloudGen Firewall Pool Virtual License VF100 Advanced Threat Protection Subscription 1 Month,48.00
BNGVF100p-e,Barracuda CloudGen Firewall Pool Virtual License VF100 Energize Updates Subscription 1 Month,42.00
BNGVF100p-fi,Barracuda CloudGen Firewall Pool Virtual License VF100 Insights Subscription 1 Month,16.70
BNGVF100p-m,Barracuda CloudGen Firewall Pool Virtual License VF100 Malware Protection Subscription 1 Month,26.30
BNGVF100p-p,Barracuda CloudGen Firewall Pool Virtual License F100 Premium Support Subscription 1 Month,54.00
BNGVF100p-vp,Barracuda CloudGen Firewall Pool Virtual License VF100 Advanced Remote Access Subscription 1 Month,42.00
BNGVF10a-e,Barracuda CloudGen Firewall Virtual License VF10 Energize Updates Subscription 1 Month,6.10
BNGVF10a-fi,Barracuda CloudGen Firewall Virtual License VF10 Insights Subscription 1 Month,3.00
BNGVF10a-p,Barracuda CloudGen Firewall Virtual License VF10 Premium Support Subscription 1 Month,8.70
BNGVF10p-e,Barracuda CloudGen Firewall Pool Virtual License VF10 Energize Updates Subscription 1 Month,6.60
BNGVF10p-fi,Barracuda CloudGen Firewall Pool Virtual License VF10 Insights Subscription 1 Month,3.00
BNGVF10p-p,Barracuda CloudGen Firewall Pool Virtual License VF10 Premium Support Subscription 1 Month,9.40
BNGVF2000-p,Barracuda CloudGen Firewall Virtual License VF2000 Premium Support Subscription 1 Month,280.00
BNGVF2000a-a,Barracuda CloudGen Firewall Virtual License VF2000 Advanced Threat Protection Subscription 1 Month,260.00
BNGVF2000a-e,Barracuda CloudGen Firewall Virtual License VF2000 Energize Updates Subscription 1 Month,230.00
BNGVF2000a-fi,Barracuda CloudGen Firewall Virtual License VF2000 Insights Subscription 1 Month,89.00
BNGVF2000a-m,Barracuda CloudGen Firewall Virtual License VF2000 Malware Protection Subscription 1 Month,130.00
BNGVF2000a-vp,Barracuda CloudGen Firewall Virtual License VF2000 Advanced Remote Access Subscription 1 Month,230.00
BNGVF2000p-a,Barracuda CloudGen Firewall Pool Virtual License VF2000 Advanced Threat Protection Subscription 1 Month,280.00
BNGVF2000p-e,Barracuda CloudGen Firewall Pool Virtual License VF2000 Energize Updates Subscription 1 Month,260.00
BNGVF2000p-fi,Barracuda CloudGen Firewall Pool Virtual License VF2000 Insights Subscription 1 Month,89.00
BNGVF2000p-m,Barracuda CloudGen Firewall Pool Virtual License VF2000 Malware Protection Subscription 1 Month,140.00
BNGVF2000p-p,Barracuda CloudGen Firewall Pool Virtual License F2000 Premium Support Subscription 1 Month,300.00
BNGVF2000p-vp,Barracuda CloudGen Firewall Pool Virtual License VF2000 Advanced Remote Access Subscription 1 Month,260.00
BNGVF25-p,Barracuda CloudGen Firewall Virtual License VF25 Premium Support Subscription 1 Month,18.50
BNGVF250-p,Barracuda CloudGen Firewall Virtual License VF250 Premium Support Subscription 1 Month,81.00
BNGVF250a-a,Barracuda CloudGen Firewall Virtual License VF250 Advanced Threat Protection Subscription 1 Month,75.00
BNGVF250a-e,Barracuda CloudGen Firewall Virtual License VF250 Energize Updates Subscription 1 Month,65.00
BNGVF250a-fi,Barracuda CloudGen Firewall Virtual License VF250 Insights Subscription 1 Month,26.80
BNGVF250a-m,Barracuda CloudGen Firewall Virtual License VF250 Malware Protection Subscription 1 Month,38.00
BNGVF250a-vp,Barracuda CloudGen Firewall Virtual License VF250 Advanced Remote Access Subscription 1 Month,65.00
BNGVF250p-a,Barracuda CloudGen Firewall Pool Virtual License VF250 Advanced Threat Protection Subscription 1 Month,80.00
BNGVF250p-e,Barracuda CloudGen Firewall Pool Virtual License VF250 Energize Updates Subscription 1 Month,70.00
BNGVF250p-fi,Barracuda CloudGen Firewall Pool Virtual License VF250 Insights Subscription 1 Month,26.80
BNGVF250p-m,Barracuda CloudGen Firewall Pool Virtual License VF250 Malware Protection Subscription 1 Month,40.00
BNGVF250p-p,Barracuda CloudGen Firewall Pool Virtual License F250 Premium Support Subscription 1 Month,87.00
BNGVF250p-vp,Barracuda CloudGen Firewall Pool Virtual License VF250 Advanced Remote Access Subscription 1 Month,70.00
BNGVF25a-a,Barracuda CloudGen Firewall Virtual License VF25 Advanced Threat Protection Subscription 1 Month,12.30
BNGVF25a-e,Barracuda CloudGen Firewall Virtual License VF25 Energize Updates Subscription 1 Month,13.60
BNGVF25a-fi,Barracuda CloudGen Firewall Virtual License VF25 Insights Subscription 1 Month,5.70
BNGVF25a-m,Barracuda CloudGen Firewall Virtual License VF25 Malware Protection Subscription 1 Month,9.80
BNGVF25a-vp,Barracuda CloudGen Firewall Virtual License VF25 Advanced Remote Access Subscription 1 Month,13.60
BNGVF25p-a,Barracuda CloudGen Firewall Pool Virtual License VF25 Advanced Threat Protection Subscription 1 Month,13.20
BNGVF25p-e,Barracuda CloudGen Firewall Pool Virtual License VF25 Energize Updates Subscription 1 Month,14.50
BNGVF25p-fi,Barracuda CloudGen Firewall Pool Virtual License VF25 Insights Subscription 1 Month,5.70
BNGVF25p-m,Barracuda CloudGen Firewall Pool Virtual License VF25 Malware Protection Subscription 1 Month,10.50
BNGVF25p-p,Barracuda CloudGen Firewall Pool Virtual License F25 Premium Support Subscription 1 Month,19.80
BNGVF25p-vp,Barracuda CloudGen Firewall Pool Virtual License VF25 Advanced Remote Access Subscription 1 Month,14.50
BNGVF4000-p,Barracuda CloudGen Firewall Virtual License VF4000 Premium Support Subscription 1 Month,380.00
BNGVF4000a-a,Barracuda CloudGen Firewall Virtual License VF4000 Advanced Threat Protection Subscription 1 Month,350.00
BNGVF4000a-e,Barracuda CloudGen Firewall Virtual License VF4000 Energize Updates Subscription 1 Month,320.00
BNGVF4000a-fi,Barracuda CloudGen Firewall Virtual License VF4000 Insights Subscription 1 Month,140.00
BNGVF4000a-m,Barracuda CloudGen Firewall Virtual License VF4000 Malware Protection Subscription 1 Month,180.00
BNGVF4000a-vp,Barracuda CloudGen Firewall Virtual License VF4000 Advanced Remote Access Subscription 1 Month,320.00
BNGVF4000p-a,Barracuda CloudGen Firewall Pool Virtual License VF4000 Advanced Threat Protection Subscription 1 Month,380.00
BNGVF4000p-e,Barracuda CloudGen Firewall Pool Virtual License VF4000 Energize Updates Subscription 1 Month,340.00
BNGVF4000p-fi,Barracuda CloudGen Firewall Pool Virtual License VF4000 Insights Subscription 1 Month,140.00
BNGVF4000p-m,Barracuda CloudGen Firewall Pool Virtual License VF4000 Malware Protection Subscription 1 Month,200.00
BNGVF4000p-p,Barracuda CloudGen Firewall Pool Virtual License VF4000 Premium Support Subscription 1 Month,410.00
BNGVF4000p-vp,Barracuda CloudGen Firewall Pool Virtual License VF4000 Advanced Remote Access Subscription 1 Month,340.00
BNGVF50-p,Barracuda CloudGen Firewall Virtual License VF50 Premium Support Subscription 1 Month,31.00
BNGVF500-p,Barracuda CloudGen Firewall Virtual License VF500 Premium Support Subscription 1 Month,130.00
BNGVF500a-a,Barracuda CloudGen Firewall Virtual License VF500 Advanced Threat Protection Subscription 1 Month,120.00
BNGVF500a-e,Barracuda CloudGen Firewall Virtual License VF500 Energize Updates Subscription 1 Month,98.00
BNGVF500a-fi,Barracuda CloudGen Firewall Virtual License VF500 Insights Subscription 1 Month,41.00
BNGVF500a-m,Barracuda CloudGen Firewall Virtual License VF500 Malware Protection Subscription 1 Month,56.00
BNGVF500a-vp,Barracuda CloudGen Firewall Virtual License VF500 Advanced Remote Access Subscription 1 Month,98.00
BNGVF500p-a,Barracuda CloudGen Firewall Pool Virtual License VF500 Advanced Threat Protection Subscription 1 Month,130.00
BNGVF500p-e,Barracuda CloudGen Firewall Pool Virtual License VF500 Energize Updates Subscription 1 Month,110.00
BNGVF500p-fi,Barracuda CloudGen Firewall Pool Virtual License VF500 Insights Subscription 1 Month,41.00
BNGVF500p-m,Barracuda CloudGen Firewall Pool Virtual License VF500 Malware Protection Subscription 1 Month,60.00
BNGVF500p-p,Barracuda CloudGen Firewall Pool Virtual License VF500 Premium Support Subscription 1 Month,140.00
BNGVF500p-vp,Barracuda CloudGen Firewall Pool Virtual License VF500 Advanced Remote Access Subscription 1 Month,110.00
BNGVF50a-a,Barracuda CloudGen Firewall Virtual License VF50 Advanced Threat Protection Subscription 1 Month,24.60
BNGVF50a-e,Barracuda CloudGen Firewall Virtual License VF50 Energize Updates Subscription 1 Month,24.60
BNGVF50a-fi,Barracuda CloudGen Firewall Virtual License VF50 Insights Subscription 1 Month,10.30
BNGVF50a-m,Barracuda CloudGen Firewall Virtual License VF50 Malware Protection Subscription 1 Month,17.20
BNGVF50a-vp,Barracuda CloudGen Firewall Virtual License VF50 Advanced Remote Access Subscription 1 Month,24.60
BNGVF50p-a,Barracuda CloudGen Firewall Pool Virtual License VF50 Advanced Threat Protection Subscription 1 Month,26.30
BNGVF50p-e,Barracuda CloudGen Firewall Pool Virtual License VF50 Energize Updates Subscription 1 Month,26.30
BNGVF50p-fi,Barracuda CloudGen Firewall Pool Virtual License VF50 Insights Subscription 1 Month,10.30
BNGVF50p-m,Barracuda CloudGen Firewall Pool Virtual License VF50 Malware Protection Subscription 1 Month,18.40
BNGVF50p-p,Barracuda CloudGen Firewall Pool Virtual License VF50 Premium Support Subscription 1 Month,34.00
BNGVF50p-vp,Barracuda CloudGen Firewall Pool Virtual License VF50 Advanced Remote Access Subscription 1 Month,26.30
BNGVF8000-p,Barracuda CloudGen Firewall Virtual License VF8000 Premium Support Subscription 1 Month,530.00
BNGVF8000a-a,Barracuda CloudGen Firewall Virtual License VF8000 Advanced Threat Protection Subscription 1 Month,490.00
BNGVF8000a-e,Barracuda CloudGen Firewall Virtual License VF8000 Energize Updates Subscription 1 Month,440.00
BNGVF8000a-fi,Barracuda CloudGen Firewall Virtual License VF8000 Insights Subscription 1 Month,190.00
BNGVF8000a-m,Barracuda CloudGen Firewall Virtual License VF8000 Malware Protection Subscription 1 Month,260.00
BNGVF8000a-vp,Barracuda CloudGen Firewall Virtual License VF8000 Advanced Remote Access Subscription 1 Month,440.00
BNGVF8000p-a,Barracuda CloudGen Firewall Pool Virtual License VF8000 Advanced Threat Protection Subscription 1 Month,530.00
BNGVF8000p-e,Barracuda CloudGen Firewall Pool Virtual License VF8000 Energize Updates Subscription 1 Month,480.00
BNGVF8000p-fi,Barracuda CloudGen Firewall Pool Virtual License VF8000 Insights Subscription 1 Month,190.00
BNGVF8000p-m,Barracuda CloudGen Firewall Pool Virtual License VF8000 Malware Protection Subscription 1 Month,280.00
BNGVF8000p-p,Barracuda CloudGen Firewall Pool Virtual License F8000 Premium Support Subscription 1 Month,570.00
BNGVF8000p-vp,Barracuda CloudGen Firewall Pool Virtual License VF8000 Advanced Remote Access Subscription 1 Month,480.00
BNGVFSCDp,Barracuda Virtual Firewall Secure Connector for Docker Pool Account,0.00
BNGVFSCDp-e,Barracuda Virtual Firewall Secure Connector for Docker Pool Energize Updates Subscription 1 Month,16.80
CGF-M40B,"Barracuda Network Protection, CloudGen Firewall, USB Modem (4G/LTE)",580.00
CGF-M40B-d,"Barracuda Network Protection, CloudGen Firewall, USB Modem (4G/LTE) Demo",0.00
CGF-M40B-dc,"Barracuda Network Protection, CloudGen Firewall, USB Modem (4G/LTE) Demo Conversion",580.00
CGF-M40B-IR-1M,"Barracuda Network Protection, CloudGen Firewall, USB Modem, Instant Replacement, 1M",7.50
CGF-M40B-WE-1M,"Barracuda Network Protection, CloudGen Firewall, USB Modem, Warranty Extension, 1M",4.20
CGF-VFC-16C-Acc,"Barracuda Network Protection, CloudGen Firewall, Virtual Firewall Cloud, 16 Core, Account",0.00
CGF-VFC-16C-Acc-dc,"Barracuda Network Protection, CloudGen Firewall, Virtual Firewall Cloud, 16 Core, Account Demo Conversion",0.00
CGF-VFC-1C-Acc,"Barracuda Network Protection, CloudGen Firewall, Virtual Firewall Cloud, 1 Core, Account",0.00
CGF-VFC-1C-Acc-dc,"Barracuda Network Protection, CloudGen Firewall, Virtual Firewall Cloud, 1 Core, Account Demo Conversion",0.00
CGF-VFC-2C-Acc,"Barracuda Network Protection, CloudGen Firewall, Virtual Firewall Cloud, 2 Core, Account",0.00
CGF-VFC-2C-Acc-dc,"Barracuda Network Protection, CloudGen Firewall, Virtual Firewall Cloud, 2 Core, Account Demo Conversion",0.00
CGF-VFC-48C-Acc,"Barracuda Network Protection, CloudGen Firewall, Virtual Firewall Cloud, 48 Core, Account",0.00
CGF-VFC-48C-Acc-dc,"Barracuda Network Protection, CloudGen Firewall, Virtual Firewall Cloud, 48 Core, Account Demo Conversion",0.00
CGF-VFC-4C-Acc,"Barracuda Network Protection, CloudGen Firewall, Virtual Firewall Cloud, 4 Core, Account",0.00
CGF-VFC-4C-Acc-dc,"Barracuda Network Protection, CloudGen Firewall, Virtual Firewall Cloud, 4 Core, Account Demo Conversion",0.00
CGF-VFC-8C-Acc,"Barracuda Network Protection, CloudGen Firewall, Virtual Firewall Cloud, 8 Core, Account",0.00
CGF-VFC-8C-Acc-dc,"Barracuda Network Protection, CloudGen Firewall, Virtual Firewall Cloud, 8 Core, Account Demo Conversion",0.00
CGF-VFC-ARA-16C-1M,"Barracuda Network Protection, CloudGen Firewall, Virtual Firewall Cloud, Advance Remote Access, 16 Core, 1 Month",200.00
CGF-VFC-ARA-1C-1M,"Barracuda Network Protection, CloudGen Firewall, Virtual Firewall Cloud, Advance Remote Access, 1 Core, 1 Month",14.70
CGF-VFC-ARA-2C-1M,"Barracuda Network Protection, CloudGen Firewall, Virtual Firewall Cloud, Advance Remote Access, 2 Core, 1 Month",27.60
CGF-VFC-ARA-48C-1M,"Barracuda Network Protection, CloudGen Firewall, Virtual Firewall Cloud, Advance Remote Access, 48 Core, 1 Month",360.00
CGF-VFC-ARA-4C-1M,"Barracuda Network Protection, CloudGen Firewall, Virtual Firewall Cloud, Advance Remote Access, 4 Core, 1 Month",57.00
CGF-VFC-ARA-8C-1M,"Barracuda Network Protection, CloudGen Firewall, Virtual Firewall Cloud, Advance Remote Access, 8 Core, 1 Month",120.00
CGF-VFC-ARA-P-16C-1M,"Barracuda Network Protection, CloudGen Firewall, Virtual Firewall Cloud, Advance Remote Access, Pool, 16 Core, 1 Month",270.00
CGF-VFC-ARA-P-1C-1M,"Barracuda Network Protection, CloudGen Firewall, Virtual Firewall Cloud, Advance Remote Access, Pool, 1 Core, 1 Month",14.70
